content,title
"올해 48세입니다. 작년초에 생리가 불규칙해서 호르몬제 3개월 복용하고 살짝 불규칙 하지만 그럭저럭 1년이 흘러갔습니다. 근데 올해 들어 3개월째 생리가 없어서 산부인과에서 크리멘 처방받아 20일쯤 먹고 있습니다. 15일 정도 먹으면 생리가 나올거라 했는데 22일째 먹어도 소식이 없네요..생리도 생리지만 얼굴에서 열도 나고 모세혈관확장증처럼 빨갛게 핏줄이 보여요ㅜㅜ..최근 들어서는 뱃살도 늘어나고, 머리도 많이 빠지고, 급노화가 오는것 같아 우울합니다..이정도면 폐경이라 봐야 겠죠?주변에선 벌써 폐경이 오겠냐고 하는데 제가 이른건가요?좀전에 카페에 가입을 해서 급하게 여쭤봅니다.",폐경이겠죠?
 연령에 따른 증상을 나누고 친목을 도모하기 위해서  카페 사용 별명을 별명 출생연도 지역 순으로 [유나짱70서울]  이렇게 바꾸셔도 됩니다.^^   나이가 드니 역시 이가 말썽이네요... 인플란트를 해야 될것 같은데 겁나고... 혹 잘 하는 치과 추천부탁드려요.   ,인플란트
 작년부터 계속 힘든일들의 때문에 스트레스 도 많이 받고 힘든 나날을 보내다 한달전  교통사고가 심하진 않지만 통증이나서 병원에 일주일가량 입원해서 주사랑 닝겔 물리치료 받고 왔어요 퇴원후 왜그리 몸이 힘이 하나도 없는건지 컨디션이 너무 너무 힘들었구요  제가 갑상선 호르몬이 부족해서 몇년전부터 약을 한알 못되게 꾸준히 먹고는 있었어요  그리고 생리가  날짜가 다가 와서는 팬티에 묻을 정도 나오길래 시작하는구나 했어요 그런데 3일째 정상적으로 생리를 못하고 소변을 넣고 휴지로 닦으면 선홍색피만 살짞 비춰서 이상해서 병원을 가야겠다 생각했구요   A병원에서 6개월전에 자궁암 세포검사와 유방 초음파 이상 없다고 했구요  거리상 가까운 B병원에 가서 일단 질초음파 보고 의사샘이 자궁이랑 난소는 혹이 없고 정상이고 자궁내막이 얇아서 이번생리 않할거라 하더라구요 그리고 피검사 2가지 받으라고 했구요   그리고 며칠전 산부인과에서 연락이 왔고 FSH 수치가 41  E2가 11이라고 폐경 수치라며 아마 호르몬제 먹어야할거래요ㅜ 저는 자각증세가 없고 일단 생리가  검사 받고 다음날 라이너에 2일정도 했구요 물론 이렇게 생리하적은 처음이긴 해요  그래도 혹시 제가 전달에 교통사고로 스트레스와 아프고 주사랑 닝겔 영향아닌가 싶고  여튼 저 이제 나이 45세거든요 너무 속상한거에요 몸도 약한데 평소 자궁과 난소 질환이 없어서 당연히 50이 넘어서 폐경이 올줄 알았거든요  일단 전에 자궁암 검사했던  A병원에 전화해서 예진실 간호사님께 B병원에서 이런 검사와 결과가 나왔다고 물어봤더니 간호사님이 담당 의사에게 물어보겠다고 하시더니 그병원 의사샘은 일시적인 호르몬이 나쁘게 나올수도 있으니 일단 3개월정도 생리추이를 지켜보고 3개월후 검사 다시 받아보라 했어요   그때까지만 해도 내 검사 결과가 조금 상이할수도 있겠다 희망을 가졌는데 검사 받은 B병원샘에게 제 주변 사람들은 질초음파를 보면 자궁 난소 상태를 보고도 폐경상태도 얼핏 얘기해주신다고 하던데 저는 상태가 나쁜지 물어봤어요 그랬더니 질초음파로 정상이지만 그것으로 폐경과 연관지어 볼수 있는건 없다고 그리 말하면서 저더러 저 수치면 6개월~1년 사이에 생리 끝길거래요ㅜㅜ  저는 지금 석류니 아마씨니 건강식품도 많이 먹고 운동 열심히 하면 현재 갱년기 증세가 없으니 호르몬 수치를 다시 조금이라도 좋게 할수 있다는 희망을 가지고 싶었는데 검사받은 B쌤의 확고한 말에 너무 속상하네요   제가 몸이 약해서  폐경이 오면 몸이 여기저기 많이 나빠질게 보여서 많이 심란해요ㅜ   저 정말 폐경이 되버린걸까요  제발 수치가 달라져서 조금이라도 생리를 연장하고 폐경을 늦추고 싶은 마음이 너무 간절해요  여러분 저에게 많은 조언좀 부탁드립니다  ,검사상 폐경진단후 노력해서 수치변화
"아 정말... 이놈의 탈모 언제까지 이럴건지 너무 짜증나네요. 자른적 없는데 짧아지고 힘없어지고 가늘어지니 서서히 비어가고 숱도 줄고.. 폐경후 일어나는 탈모는 유전이며 나아지지 않고 계속 빠지나요? 경험있는 분들, 나아지신 분들 좀 부탁드려요. 정말 두피 다 드러날때까지 빠질건가봐요.. 스트레스가 장난 아니네요. 일도 하고 있고 성격도 내성적인데 우울해져요.. 호르몬제 바꿔서 더한건지.. 이래저래 스트레스네요.",폐경후 탈모는 유전인가요? 나아지지 않나요?
요 며칠 센치하고 우울하고 다운되더니.. 생리할려고 했나바요  제가 생리전 증후군이 심해요.. 막 기분이 오락가락 다운되고.. ㅠㅠ  생리통도 심해서 약먹었네요 두알..  정말 아이 안나을거면 생리라는거 안해도 될거같은데..   삶의 질이 생리때문에 많이 떨어지는거같아요..  생리통아~~~ 사라져 주라~~~,어쩐지..생리가 터졌네요..
전 손발이 차갑고 피부도 악건성이었는데 요즘들어 손발도 따뜻해지고 피부도 지성으로 변하고 머리에 개기름까지 껴요 머리감고 한나절만 지나면  머리가떡져있어요  잘때 발만 너무더워요   이것도 갱년기 증상일까요?,발이뜨거워요
올 큰딸 학교 안가는날 이에요 하지말라는 일을 해서 화나게 하더니 결국 큰소리 오가고 소파쿠션까지 날라가고 눈앞에 보이지마라 햇더니 지방에 문쾅닫고 들어가네요 갱년기로 힘들다가 요며칠 컨디션좀 낫다고 생각햇는데 어제부터 또 슬슬안좋긴 햇어요 근데 올 사건으로 인해 스트레스 받으니까 손떨리고 심장벌렁두근에 아랫뱃도 아프면서 컨디션꽝이네요 언능 신경안정제 챙겨묵고 릴렉스 하는중이에요 갱년기로 힘든데 살고싶은 생각도 안들고 식구들도 엄마가 힘들어도 이해해주는 사람도 없고 의욕이 안생기네요 힘든갱년기 고비 잘좀 지나갓음 좋겟어요 몸아픈게 젤 힘들어요 ㅠ 다들 잘 극복하고 힘든시기 지나가길 빌어봅니다 주절주절 넋두리 해보네요 ,맘을 내려놔야 하는데 ㅠㅠ
몇칠전 갑자기 오른쪽 귀밑으로  턱까지 부어올라 가까운 가정의학과 진료 봤는데 음식 알레르기라고 처방전 받아서 먹고있는데 호전이 안되네요 임파선염  증상과 비슷한거 같은데 많이 아프지는 않지만 음식을 먹거나 하면 더 뻐근하고 부풀어  오르네요 혹시 저와 같은 경험 하신분 계실까요   ,도움이 필요합니다 
인생의 절반은 찾는데 보낼듯해요ㅠ 평소 제자리에 두면 될텐데 아무곳에나 두는 버릇을 고치지 않은 이상~아무리 같은곳을 찾아도 없고 놔둘만한곳을 찾아도 없구~포기하다보면 이상한데서 툭 나오고 요즘은 안경을 못찾아 매일 헤메고..안보이니 더 못찾고~에고 이러다 비상금 놔둔곳도 잊어버릴까 걱정이네요~,건망증~
목디스크가 있는데  평소에는 괜찮다가 몸이 피곤하면  뼈마디가 아프고 감기처럼 온몸이 으실으실 욱신욱신하는 느낌이 들어요. 그때 낮잠자고 일어나면 좀 괜찮아지거든요.다  그런가요?그때 쉬어주지 않으면 몸살 심하게 납니다.,몸살~
나이가 드가는게 겁나 나름 갱년기 울면서 혼자와의 싸움으로 버티고...겨우 무기력 에서 벗어 나려고 안간힘 쓰며 나름 이것저것 찾아 시간을 보내다보니 어느덧 나의의 토굴서 빠져나와 차츰차츰 취미 찾아 헤메다 두달전 수영을 하고 잇엇는데.. 몸이 좋아 지는게 아니라 감기에 원인 모를 두통에.... 결국 수년만에 내발로 병원을 갓더니.. 그동안 몰랏던 병명 천식 호흡곤란 이라네요..ㅠㅠ 그동안 자다 숨을 못쉬어 죽을 고비 넘겨도 봣지만 모르고 살앗엇네요..갈때마다 늘어나는 병들..... 즐겁게 살고 싶네요 ..,나이드니 병원 가는게 겁나네요..
내나이 올해로 마흔다섯입니다 몸에변화 덥거나 짜증내거나 한 증상들은 4년전쯤전에 이미 지나갔네요 이른폐경된지는 1년좀넘어 호르몬제 복용중입니다 10년은더있다 폐경이되두 될것을...의사 말로는 호르몬제 복용하면 생리만 안할뿐 모든건 정상이라더라구요 근데 순간순간 나두 여잔대 폐경이라니 기운빠질때가 있지만 그또한 받아들이고 피할수없음 즐기랬다고 긍정적으로 생각하며 지내고있네요^^,내나이 마흔다섯
잘려고 자리에 누우면 심하진 않지만  카페인 먹었을때처럼 흥분되고 정신이 말똥말똥 해져서 잠을 설쳐서 광고 나오는 화*락 샀어요 ㅠ 자는게 좀 두려워서...못자면 담날 힘이없고 그러네요 ㅠ,두근거림
"폐경후 자연식품으로 버텨보겠다고 한달분 10만짜리 영양제도 먹어봤고 생리 다시 하게 해준다는 한약도 먹어봤고.. 종합비타민 오메가 키토올리고당 유산균.. 한약 안먹어도 월 20-30만 건식 비용으로 쓴적도 많네요. 바르는 럭스*스 아세요? 호르몬 균형 맞춰주고 갱년기 증세 없애준다 해서 할인받아도 결코 싸지 않은 제품도 다달이 써봤네요.. 증세가 잡히는게 있으면 남거나 심해지며 또 새로 생기는 증세들이 있고, 뭔가 완전히 해결해주는 것들은 없더라구요. 다소 불편한 대로 지내다가 새로 생기거나 심해지는 증세들이 점점 많아져 안되겠다 싶어 호르몬제 처방받았습니다. 제 경우는 머리쓰며 기억력으로 먹고 사는 일을 하는데, 방금 처리하고도 기억 안나고 머릿속으로 흐릿하며 생각이 또렷이 정리 안되거나  할일은 태산인데 무기력해 자꾸 늘어지는 느낌이 엄청 심해지더라구요. 거기에 건조감, 식은땀, 기분기복, 판단력 저하, 피로감... 하루살이처럼 집에서 낑낑대다 겨우 출근해 일하고 집에 오면 또 늘어져 지내다시피.. 이게 뭔가 싶으면서도 일을 쉴 처지는 아니어서 일단 살고 봐야지 싶어 호르몬제 먹고 있는데 정말 살만 하네요.. 일단 기억력 무기력감..만사 귀찮아 의욕적으로 일 처리해야 하는게 너무 안됐었는데  좋은 느낌이고 말도 어눌해지는 느낌이었는데 깔끔하게 제때 판단력 발휘해 일하게 되네요.. 애들 못챙기고 엉망이었는데.. 학습지며 준비물이며 관심갖게 되고 수납장이나 서랍장도 맘먹고 정리하고.. 이걸 왜 못했지 싶을 정도네요. 한시간 걸릴 일 두세 시간 걸려도 맘대로 마무리 안됐던게 자리잡혀가는 느낌이고요.. 건식에 썼던 돈 차라리 모아 맛있는것 먹고 운동하고 애들 챙기며 의욕적으로 살아보렵니다. 제때 암검진하고요.. 솔직히 지금 상태에서 다시 이전 모습으로 돌아가는거 생각 못하겠네요. 여러 분들 있겠지만 호르몬제 피할 것만은 아니란 말씀 드리고 싶어요. 저처럼 너무 증세 심한 분들은요.","호르몬제, 피할 것만은 아닌듯 합니다."
홀몬제 복용함서 항히스타민은 먹고잇는데 부신홀몬제 스테로이드도 먹어도 되나요 얼굴이 너무 간지럽고 따가워서 집에잇는 피부약먹을려구요 저같은분 계시나요 정보좀 주세요 ㅠ,홀몬제복용시
제목 그대로입니다.잠자기가 너무 힘들어요.저 같은 분 계신가요?...28도 넘는 낮에산악코스 골프 4시간 치고왔는데몸은 힘들어 미칠듯 한데잠이 안와요...이 시간제겐 잔인함을자수로 달랩니다,잠을 못 자서 미칠꺼같아요
○○님 혈액검사결과폐경아닙니다.내원하시어상담받으세요. ○산부인과저 믿었습니다 병원이니에~~그런데 헐~~ 의사샘 수치도 넘 낮고 폐경이맞고 갱년기증상도 맞답니다.이런 실수를폐경아니라고 좋아했는데한달 약 받아 복용하고 급 더워 땀나는것만 이라도좋아지면 좋겠네요~~갱년기언냐들 화이팅!!!,아~~나 이런??
점점 할머니가 되어가는듯 받아들여함에 서글프네요 ㅠ,머리카락도 가늘어지고 푸석해지고 빠지고 
드시는 분들 좀 부탁드려요. 리비알 먹다가 건조감 입마름등 좀 약한 느낌이라 크리안으로  바꿨는데요.. 이거 먹으니 빈뇨나 방광염 느낌이 심하고 밤에 잠을 푹 못자고 깨네요.. 심하진 않은데 약간 붓기도 있어 며칠만인데 바지가 꽉 끼는 느낌.. 잡히는 증세도 있고 리비알보다 낫긴 한데.. 기분이나 무기력감은 훨씬 나은 느낌인데 안젤릭이 같은 계열이라고 누가 그러셨는데 그걸로 바꿔도 소용없을지요? 아님 얼마 안돼 적응증세라 좀더 먹어야 할지.,호르몬제 바꿔야 할지요? 급급...
생리가 끊기며불면증. 상체 열오름 등등나름 심한 갱년기 증상을 겪었어요..이틀 정도 못 자고  한의원에서 약 지어 먹고불면증은 바로 없어졌는데열감은 여전해  산부인과 가서호르몬제  처방 받아 먹었는데의사 말로는 복용 일주일 후면증상이 없어질거라 하더라구요그런데한달을 다 먹어도아무런 차도가 없었어요..ㅜㅜ홀몬제는  유방암.자궁암발병 부작용이 전혀없는약이라며  54000원 이었던거 같아요그래서그 약을 더 이상 받아오지 않고화애락을  복용하기 시작했어요먹고 얼마 지나지 않아서열감이 다  없어지는 거예요다행히   나에게 맞는구나 싶어지금 계속 복용 중인데끊겼던  생리가  다시 시작됐네요.안하다가  하니 불편하긴 한데갱년기 증상 심해지는 것보다  낫다고생각하고 있었어요그런데어제 친구랑 통화중에생리 다시 하는거 안 좋다고..누구한테 들었다고..뭐가 안 좋은 걸까요?혹시생리 다시 하시고몸에 이상증세  생기신분 계신지요?,5개월  만에  다시하는 생리 어떤가요?
49세때완경했어요갱년기증상은48세부터열이올랏다내렸다  하는게하루에한두번정도있으면서한해한해강도가 세지더라구요그러다 작년초봄부터 엄청난 땀과(원래한여름에도땀  난다하면 콧등에송글송글 맺히는게다였어요)감정기복 심해지고 내자신이 스스로 감정조절도 전혀않되고(어릴때부터 좀 힘들게커서참을인에는 도가 턴 저인지라감정조절잘하는편이에요ㅡㅡㅜ)선배님들  제가 걱정인게요올해 봄시작되면서 이증세가 더 심해진다는거에요열이올랏다내렸다가 시도때도없구요얼굴이 땀으로 목욕한다고해도과언이 아니구요그기다  불면증까지심해져서ㅡㅠ(원래 좀 야행성기질은있었어요ㅜ)하루에 많이자면 2ㅡ3시간정도그렇다고 낮잠자는스탈일이아니라ㅡㅡ항상 잠 부족하고 그러니 머리가 넘 아프고ㅡㅡ사람이 한번씩 멍해지기도하구어떨땐 아무것도 한게없는데도삭신이다아프고ㅡㅠㅠ선배님들 이 갱년기증상  진짜 몇년을 더 겪어야하나요??어떤분들은 10년간다는데진짜일까요?부쩍 심해지는거같아요ㅠ진짜 호르몬주사를 맞아야하나요?저희친언니들은 맞지마라던데부작용으로 살더찐다그ㅡㅜ지금도 고도비만인데 여기에 더 찌면오 마이갓~~~생각만해도 ㅡㅡ,갱년기선배님들께여쭤봐요?
생리를 규칙적으로 하면서도 전후로 증후군도 심했고 몸도 안좋았는데..  46 다소 이른 나이에 폐경진단 받고는 이리 힘든 시간이 이어질줄 몰랐네요. 내몸이 내것이 아닌 느낌.. 특히 무기력감과 기억력저하가 너무 심하게 왔고 뭣보다 가늘어지며 숱이 줄어드는 탈모로 우울해지더군요.. 체력도 예전만 못하고 마르고 허약해서 증세가 더 심하게 오나 싶고요.. 두피는 항상 뜨끈뜨끈하고 발은 차고 소화 안되면서 위염으로 두어달 고생하고 그러다 먹는 호르몬제가 약하니 바로 질염 오면서 가려움도 심해 또 두어달 고생하고.. 정말 삶의 질이 확 떨어지면서 할머니가 되는 느낌.. 좀 관리해보겠다고 호르몬제 끊고 각종 영양제며 한약이며 .. 안되더라구요. 나빠지는 속도를 도저히 따라잡지 못하는 느낌.. 머리속이 항상 흐릿하면서 짜증이 기본적으로 있고 조금만 집안일이나 외출하고 와도 파김치... 이 상태에서 일은 해야 하는 상황이니 .. 더 우울감이 심하네요.  호르몬제 도움 다시 받기 시작했고 그동안 탈모로도 두피관리며 한약이며 토닉이며... 최근엔 그냥 어쩔수 없다보다.. 싶어서 판시딜 정도 종합비타민과 먹곤 있는데 머리 비어가니 더 위축되는 느낌이네요. 몸을 너무 혹사하며 살아 이리 된건지.. 둘째 너무 늦게 낳아 그런건지.. 걸핏하면 눈물나네요.  힘을 내야 하는데.,너무 힘든 몇년.. 아직도 진행중.
시중에 굉장히 많더라구요. 백수오 홍삼 종자유 회화나무추출물... 뭘 많이 드세요? 전 그전에 안그랬는데 폐경후 홍삼이 조금만 들어있는걸 먹어도 확 열감이 오르던데.. 화애락 많이들 드시나요? 사실 이것저것 영양제로는 개선의 기미가 없어 호르몬 시작한건데 개선해주는 제품이 있는지 뭘 많이들 드시는지 궁금해요.,갱년기 영양제로 뭐 많이 드세요?
백수오  홍삼  아마씨  석류  칡  그리고 시중에 회화나무추출물등 갱년기영양제 이런것들을  호르몬제와 병행해도 되나요?  호르몬제 먹다 끊을 경우 미리 병행해놓음 좀 나을까 싶어서...  그리고 올린 글이 자꾸 사라지고 다른 곳으로 이동이 되네요ㅜㅜ,갱년기에 좋은 영양제 호르몬제와 병행해도 되는지.
"어제부터 출근길에  회사근처 공원을 5바퀴 걷기 운동을 시작했어요  그리고 갑자기 어제  생리피혈이 나왔구요.. 끊어진 생리가 나온건지~알수 없지만 몇달전 생리할 때보다  생리통도 없고 순하게 지날런지~ 암튼~ 피가 조금씩 나오고 있어요   비타민 D 주사를 아세요? 지난주 산부인과 의사가 하는말이 비D가부족하면 갱년기 증상이 더 나타난다고 하드라구요.. 햇볕도 많이 쏘여주고,, 비D 주사도 맞고, 표고버섯도 마니 먹으래요.. 그래서 어제 퇴근하면서 비D 주사를 5만원을 주고 맞았죵~  물론 검사는 작년에 햇는데  전 좀 정상수치에 못 미쳐  주사를 딱 한번 맞고 잊어버리고 있엇거든요 이번에 산부인과 의사말이 비D의  중요성을 말씀하시니 이제부터 3개월마다 빠트리지 않고 열심히 맞아야 겠어요~  갱년기 증상이 호전 될때까지  전 열심히 갱년기 증상을 이겨내보려구요..  나이는 젊은데~ 이렇게 빨리 갱년기 친구가 찾아왓으니~  많이 속상해요..  오늘 아침엔 친구가 하체근육에 대한 글을 캪처해서 보냈더라구요~~ 나이를 먹으면 연금보다 하체근육이 더 중요하다는 글이였는데~~  갱년기 증상도 이겨내고 열심히 운동도 하는 건강한 사십대를 보내고 싶습니다.. 내몸을 그동안 너무 돌보지 않은거 같아서 내몸을 조금더 사랑해 줘야 겠어요~~  오늘하루도  우갱횐님 여러분 홧팅입니다 ^^     앗~ 그리고 검사해서 비D부족으로 확진나오면~  무조건 실비청구 가능하답니다.  매번 비D주사맞고 보험청구하세요~ ^^  ",비타민 D 주사를 아세요?
https://mcafethumb-phinf.pstatic.net/20131126_271/lsyfoot_1385454872060gK9Q7_PNG/%B0%BB%B3%E2%B1%E2%C1%F5%BB%F330%B0%A1%C1%F6.png?type=w1280,갱년기증상30가지 ㅜㅡㅜ
어지럼증이 있고요 .기운도 없구요. 티비속의 슬픈 내용이건 기쁜 내용이건 느끼지 못하고 그냥 멍하니 있는 제자신을 발견 할때가 있습니다.가끔 울컥 할때가 있구요. 이거 갱년기 증상인거 같은데 이겨내는 방법 있을까요?..어지럼증이나 기운 없는게 가장 큰 문제네요 ㅠ,갱년기 증상..
제가 일명 거북목이라고 알고 있거든요 그래서그런지 한번씩 찾아오는 왼쪽 어깨날개부터  심하면 왼쪽팔 삼분의이 까지 심한 통증이 와요 X-ray를 여러번 찍어봤지만 별다른 증상도 없는데 마치 신경이 톡톡 움직이는 느낌과 함께 움직이지 않아도 고릴라가 앉아 있는 느낌이랄까..  일부러 왼쪽 어깨를 심하게 뒤로 젖히면서 통증을 없애보려하는데 그때 뿐이구요 이런 경험 하신 분들 계시나요 한번 아프면 한달 쯤 가구요 또 나도 모르게 괜찮다가 또 오구요 같은 증상 느끼신 분들 계시나요? ㅠ,어깨 통증
"생리를 안하니 생리통이 없어 좋고, 축축한 생리대를 안하니 편한데..세상에나~여성호르몬이 말라가니 골반통이 오는 겁니다.완전! 할머니ㅠ",폐경
젊을땐 안그랬는데 요즘은 배란통도 심하구생리도 부정기적이고...근데 어제부터 배란통은 아닌거 같은데 오른쪽 가슴이 너무 아파요몽우리 있는쪽이 너무 아리고 유두도 아프고느낌에 쭉짜면 뭐 나올꺼같이 아파요 ㅠ특별히 한거는 없구 있어봐야 오랫만에볼링 몇게임 치긴했는데 그거말구는 특별한 활동도 없거든요 ㅠㅠ혹시 폐경증상이 이렇기도 할까요?,한쪽가슴이 너무 아파요
"오늘에 제몸 증상~  상열감으로 무기력해지고 힘들어 하는 제몸은 지금 뜨끈뜨끈하답니다..   시간 반으로 뜨겁고 ,시간 반으로  열이 좀 내리고~ 계속 이러다 보니~ 몸에 힘이 없네요..ㅜㅜ   어제와 그제밤에는 왼쪽 눈밑이 떨림증상이 있었는데  요건 호르몬감소로 마그네슘 부족이라 일시적인 증상인거 같아요~ 어제 그래서 마그비 액티브라는 약을 약국에서 구입해 복용 하니~ 눈 떨림 증상은 많이 호전되었습니다.   어젯밤엔 상열감으로 잠자리에 드니까  으실으실 오한이 오더라구요.. ㅎ 그래서 집에 보일러를 돌린 후 잠자리에 들엇는데 뜨거운 몸 증상때문에 편안한 숙면은 ㄴㄴ  퇴근 후 저는 한의원에 가보렵니다  상열감 내리는 침이 있는지 모르겟지만 지푸라기 짚는 심정으로  가보려구요.  어떤 분이 이러더라구요.. 갱년기갱년기 매일 갱년기 증상만 생각하면 더 그증상이 가산되는거 아니냐구~ 갱년기갱년기 하지말고 그냥  다른곳에 집중해보라고요.. ㅎ ",다른곳에 집중하자!!
"아~~ 넘 힘들어요.. 머리부터 몸상체 쪽에 열감이 어마무시해요. 머리엔 식은땀 나면서 뜨겁고  크로스가방메고 핸드폰 가방속에 넣다가 꺼내면 핸드폰이 뜨끈뜨근하네요..   저  호르몬제 먹고있고,  얼마전부터 화애락진도 열심히 챙겨먹고 블랙베리 가루분도 열심히 챙겨 먹고 있어요..   어젯밤부터는 열때문인지 왼쪽눈밑에 떨림증상도 생겼는데 오늘아침에도 이러네요~ㅜㅜ  저 왜 이럴까요~ㅜㅜ   넘 무섭고 힘들어요..   ",갱년기 증상 넘 싫다~ㅜㅜ 
지난 수요일 오랜만에 딸하고 밤외출을 했습니다.잘놀고 잘먹고집에 10시경 귀가를 해서 밤에 자는데 온몸에 뼈가 다 끊어지는것 처럼 아프고 밤새 기침이 나서 뜬눈으로 날을 새다시피하고 내과를 갔더니 원장님이 대장내시경중이라고 한시간정도 기다려야 한다고 해서 그옆에 있는 이비인후과를 가서 치료받고 약받아서 삼일을 먹었는데 낫지도 않고 더 기침이 심해져서 지금 너무 힘든데 병원을 어디로  가야 할까요. 우리언니들 동생이다 생각하시고 조언좀 해주세요.지금 9시만 기다리고 있는데 너무 힘드네요.,내과를 가야하나 이비인후과를 가야하나요.
자궁근종 고생하다근종 제거 수술후 갑자기 살이찌고열감과 얼굴 홍조가슴 두근거림무릎이 뻐근초조 불안감등수술이 보통 2시간반 정도 보통인데저는 4시간 넘겨 수술하고수술동안 출혈로 인해 수혈만 6팩을 받아서몸이 힘들어서 그런가보다 하며수술후 생리가 두서너달  없는것도 수술후 회복중이라 여겼는데4달째쯤 검사하니 50세 홀몬수치!! 해넘겨 42세에 완경은 아닌데 갱년기 증상이 심해서 홀몬제에 의존하고 지내고 있네요.말로 만듣던 일이 갑자기 닥치고 살도 많이 찌고 하니 너무 힘들고 자존감이 떨어져 하루하루 무기력하게 보내고 있는중 카페가 좋은 인연이 될까해서 가입합니다.잘 부탁 드립니다~~~,41세에 조기폐경 입니다
갱년기 열감 화끈거리는 증상 몸무게하고 상관이 있을까요?  체중이 2~3키로 늘고 나서 다시 시작이네여.  지난해 여름에 10키로 체중감량하고 괜찮았었는데...  최근에 2~3키로 살찌면서 다시 시작이네요 ㅜㅜ,갱년기 증상 여쭤봅니다
몇달째 탈모가 너무 심한데요 나중에 다시 나나요?이러다 다 빠질까봐 걱정되요 만져도 쑹쑹 빠져요 ,갱년기 탈모는 다시 다나요?
새벽에 깨면 매번 잠을못자요ㅠ미칠거같아요그다음날 넘 피곤하고깨어있는시간도 힘들고...수면제 처방받아야 할까봐요,불면증
전 원래 감기하면 증상이  늘근육통ㆍ기침ㆍ목까슬까슬  코막힘살짝 그중에제일 심한게 근육통 온몸이 맞은거처럼~~ 근데 올해들어서 이게 감기인지 아닌지 좀 헷갈리는게 목은 엄청 까슬까슬ㅡ침넘기는게 아프네요 근데근육통외에는 없어요 기침도 안하구 코도 안막히구 오로지 목 까슬까슬  이랑 근육통뿐 ㅡ이게 감기인지 그냥 갱년기 증상인지 ~~~ 다들 어떠세요 그래서 병원가기가 애매해요,감기인듯 감기아닌듯~~~
우갱님들~~무슨 운동하세요? 나이가 나이인지라  살기위해선 운동을 해야할것 같은데...무슨 운동을 해야할까요? 전 도대체가 운동이 재미도 없고 하기도 싫어요.그런데 하긴 해야할것 같아서 항상 고민을 하고있답니다. 저에게 운동을 즐겨할 수 있는 팁과 종류좀 알려주세요.  제발~~~~~~,운동이요....
수영합니다. 물 속에서무념무상을 할 수 있어서정신건강에도 좋은 것 같아요~^^,운동이요....
전  손발이 차가운편이었는데  작년부터 갑자기  발이너무 덥더니  근족막염이생겨  한동안 엄청고생했어요 며칠전부터  또  발이너무덥네요 또 근족막염생길까봐 무서워요,근족막염
"이것도 갱년기 증상인듯 하네요. 자다 눈 떠보면 새벽 3시반에서 4시 사이ㅜㅜ 이 시간에 눈 뜨면 조금 부스럭거리다 늦게 잠들면 내일 또 피곤한 하루네요. 그래도 내일은 금요일이라 좀 낫네요. 요즘은 배가 고파서 먹기는 하는데 입맛이 없고, 온몸이 화끈거려요ㅜㅜ 아이들 가르치는 일 하는데 사춘기 든 남의 자식 가르키는 것도 힘들고 놀고 싶은 초등아이 꼬셔서 공부시키기도 힘드네요. ㅠㅠ",새벽 4시쯤 잠을 깨요
눈팅단속에 걸려 글을 써봅니다.  어린나이 결혼해서 25세 대학원큰딸.23세 대학생둘째. 27개월 얼집원생 셋째까지 세딸을 키우네요 셋째를 가진줄 모르고 44살에 너무 아팠네요. 죽을정도로 아파서 한의원가서 약도지어먹고. 운동도해보고 영양제도 복용해봤지만 아픈건 더 심해지더라구요. 딸둘이 이러다 엄마죽겠다 싶어 기분전환으로 같이호주까지 다녀왔는데 비행기에서 거의 실신을 했었네요. 여행에서 돌아와도 몸도 아프고 생리는 한달내내하더라구요. 아줌마들이 갱년기에 폐경이 오는거같다해서 갱년기라 생각하고 잘 견뎌보리라 큰결심을 했지요. 결심한지 삼일만에 너무아파서 병원에 종합검진을 받았어요. 다음날 병원에서 전화가와서 병원을 다른데로 가야할거같다고해서 아이고 난 죽었구나. 암인가보다 하는데 임신인거같다고 산부인과로... 헐.. 난 갱년기가 아니고 임신이었네요. 임신 6개월이 다 되어서 임신사실을 알고 어리둥절하다 아기 낳아서 지금 키우고 있네요. 앞으로 다가올 두번째 갱년기가 걱정도 되지만 우아하게 잘 이겨볼랍니다.. 제 얘기를 거의 안하는 편인데 유갱 눈팅단속에 걸려 그만 제 첫번째 갱년기를 털어놓네요. 다들 굿밤하세요    ,내가 겪은 갱년기(긴글주의)
며칠째 열이오르락내리락땀은삐질삐질혼자 한여름온것처럼시도때도없이 더워서어쩔줄 모르고ㅡㅠ방금도 잠이와서제대로 잠자리들다가순간  확 오르는 열기에 어쩔줄몰라하다정신차리고보니샤워기밑에서  찬물맞고있네요ㅡㅠ한동안 괜찮더니 부쩍 힘들게하네요ㅡㅠㅠ,갱년기증상  다시 시작ㅡㅠㅠ
호로몬검사와  초음파비용합해서27만원 나왔어요   저아무래도 바가지쓴것 같은데  호로몬검사 얼마주고 하셨나요?,호로몬검사비용
며칠전부터 자다가 깨고 깊은잠을 못자서인지 머리가 아파요~~낮잠이라도 자면 좋으련만 잠도 안오고 잠이 부족하니까 몸도 무겁고~~이제 또깰까봐 자는게 두렵네요~~ㅠ,자다깨요
